WorkerId|WorkTimeInSeconds|Query|URL|InputRelevance|InputRationale|Reasoning|Relevance
93599261|337|appraisals|http://www.appraiseall.com/what_is_an_appraisal.html|3|Once the property has been inspected and evaluated, it is then that the appraisal process begins. Research into market areas, analysis of property information, comparison of data, the appraiser’s personal knowledge and experience and verification of sources must be considered|"Though it's a business website, it describes answers for the question ""What is an appraisal?"" and it's types and so on."|3
77560919|99|appraisals|http://www.appraiseall.com/what_is_an_appraisal.html|3|Once the property has been inspected and evaluated, it is then that the appraisal process begins. Research into market areas, analysis of property information, comparison of data, the appraiser’s personal knowledge and experience and verification of sources must be considered|I agree because that page contained what Alice was looking for.|3
25475121|10|appraisals|http://www.appraiseall.com/what_is_an_appraisal.html|3|Once the property has been inspected and evaluated, it is then that the appraisal process begins. Research into market areas, analysis of property information, comparison of data, the appraiser’s personal knowledge and experience and verification of sources must be considered|i checked the info|3
19937580|51|appraisals|http://www.appraiseall.com/what_is_an_appraisal.html|3|Once the property has been inspected and evaluated, it is then that the appraisal process begins. Research into market areas, analysis of property information, comparison of data, the appraiser’s personal knowledge and experience and verification of sources must be considered|I agree because this website gave an exact description of what an appraisal is.|3
31659778|95|dog heat|http://en.wikipedia.org/wiki/Dog_anatomy|1|"Dog anatomy
Page issues
""Canine anatomy"" redirects here. For anatomy of other canid species, see Canine anatomy (disambiguation).

Dog anatomy comprises the anatomical studies of the visible parts of the body of a canine. Details of structures vary tremendously from breed to breed, more than in any other animal species, wild or domesticated,[1] as dogs are highly variable in height and weight. The smallest known adult dog was a Yorkshire Terrier, that stood only 6.3 cm (2.5 in) at the shoulder, 9.5 cm (3.7 in) in length along the head-and-body, and weighed only 113 grams (4.0 oz). The largest known dog was an English Mastiff which weighed 155.6 kg (343 lb) and was 250 cm (98 in) from the snout to the tail.[2] The tallest dog is a Great Dane that stands 106.7 cm (42.0 in) at the shoulder.[3]"|Agree because the webpage doesn't satisfy the search query.|1
90350533|74|dog heat|http://en.wikipedia.org/wiki/Dog_anatomy|1|"Dog anatomy
Page issues
""Canine anatomy"" redirects here. For anatomy of other canid species, see Canine anatomy (disambiguation).

Dog anatomy comprises the anatomical studies of the visible parts of the body of a canine. Details of structures vary tremendously from breed to breed, more than in any other animal species, wild or domesticated,[1] as dogs are highly variable in height and weight. The smallest known adult dog was a Yorkshire Terrier, that stood only 6.3 cm (2.5 in) at the shoulder, 9.5 cm (3.7 in) in length along the head-and-body, and weighed only 113 grams (4.0 oz). The largest known dog was an English Mastiff which weighed 155.6 kg (343 lb) and was 250 cm (98 in) from the snout to the tail.[2] The tallest dog is a Great Dane that stands 106.7 cm (42.0 in) at the shoulder.[3]"|The webpage has information about Dog anatomy.|2
10414756|45|dog heat|http://en.wikipedia.org/wiki/Dog_anatomy|1|"Dog anatomy
Page issues
""Canine anatomy"" redirects here. For anatomy of other canid species, see Canine anatomy (disambiguation).

Dog anatomy comprises the anatomical studies of the visible parts of the body of a canine. Details of structures vary tremendously from breed to breed, more than in any other animal species, wild or domesticated,[1] as dogs are highly variable in height and weight. The smallest known adult dog was a Yorkshire Terrier, that stood only 6.3 cm (2.5 in) at the shoulder, 9.5 cm (3.7 in) in length along the head-and-body, and weighed only 113 grams (4.0 oz). The largest known dog was an English Mastiff which weighed 155.6 kg (343 lb) and was 250 cm (98 in) from the snout to the tail.[2] The tallest dog is a Great Dane that stands 106.7 cm (42.0 in) at the shoulder.[3]"|The link and quote are about dob anatomy, which might be relevant, but is not what was specifically searched for.|1
85264153|1131|dog heat|http://en.wikipedia.org/wiki/Dog_anatomy|1|"Dog anatomy
Page issues
""Canine anatomy"" redirects here. For anatomy of other canid species, see Canine anatomy (disambiguation).

Dog anatomy comprises the anatomical studies of the visible parts of the body of a canine. Details of structures vary tremendously from breed to breed, more than in any other animal species, wild or domesticated,[1] as dogs are highly variable in height and weight. The smallest known adult dog was a Yorkshire Terrier, that stood only 6.3 cm (2.5 in) at the shoulder, 9.5 cm (3.7 in) in length along the head-and-body, and weighed only 113 grams (4.0 oz). The largest known dog was an English Mastiff which weighed 155.6 kg (343 lb) and was 250 cm (98 in) from the snout to the tail.[2] The tallest dog is a Great Dane that stands 106.7 cm (42.0 in) at the shoulder.[3]"|Although the article is about dogs, it is not about excessive heat nor does it mention it|0
31659778|121|rick warren|http://www.ascensiongateway.com/quotes/rick-warren/index.htm|3|"Richard D. ""Rick"" Warren, was born on the 28th of January, 1954. Rick Warren was born in San Jose, California in the United States of America.

Published books from Rick Warren include ""The Purpose Driven Life"", ""Answers to Life's Difficult Questions"", ""The Power to Change Your Life"", and ""The Purpose Driven Church""."|Agree because the webpage satisfies the search query.|3
94611377|39|rick warren|http://www.ascensiongateway.com/quotes/rick-warren/index.htm|3|"Richard D. ""Rick"" Warren, was born on the 28th of January, 1954. Rick Warren was born in San Jose, California in the United States of America.

Published books from Rick Warren include ""The Purpose Driven Life"", ""Answers to Life's Difficult Questions"", ""The Power to Change Your Life"", and ""The Purpose Driven Church""."|Full bio page, with additional quotes. Maybe not the most neutral information, though.|3
32374764|370|rick warren|http://www.ascensiongateway.com/quotes/rick-warren/index.htm|3|"Richard D. ""Rick"" Warren, was born on the 28th of January, 1954. Rick Warren was born in San Jose, California in the United States of America.

Published books from Rick Warren include ""The Purpose Driven Life"", ""Answers to Life's Difficult Questions"", ""The Power to Change Your Life"", and ""The Purpose Driven Church""."|The webpage only contains quotes by the minister and no information on him, at all.|0
25475121|22|rick warren|http://www.ascensiongateway.com/quotes/rick-warren/index.htm|3|"Richard D. ""Rick"" Warren, was born on the 28th of January, 1954. Rick Warren was born in San Jose, California in the United States of America.

Published books from Rick Warren include ""The Purpose Driven Life"", ""Answers to Life's Difficult Questions"", ""The Power to Change Your Life"", and ""The Purpose Driven Church""."|information is correct|3
31659778|19|wedding budget calculator|http://www.groomsonline.com/index.php/Groom-Planning/|0|"Page did not load.

""Learn how you can get this domain »|See more domains like this »
This Web page is parked FREE, courtesy of GoDaddy.
24/7 Support"""|The webpage doesn't satisfy the search query.|0
90350533|63|wedding budget calculator|http://www.groomsonline.com/index.php/Groom-Planning/|0|"Page did not load.

""Learn how you can get this domain »|See more domains like this »
This Web page is parked FREE, courtesy of GoDaddy.
24/7 Support"""|Agree. Page did not load|0
94611377|1067|wedding budget calculator|http://www.groomsonline.com/index.php/Groom-Planning/|0|"Page did not load.

""Learn how you can get this domain »|See more domains like this »
This Web page is parked FREE, courtesy of GoDaddy.
24/7 Support"""|This is a blank web page. The whole site seems to be down.|0
72223035|64|wedding budget calculator|http://www.groomsonline.com/index.php/Groom-Planning/|0|"Page did not load.

""Learn how you can get this domain »|See more domains like this »
This Web page is parked FREE, courtesy of GoDaddy.
24/7 Support"""|Page links to an add stating the page is available. No information on the search terms requested.|0
19514869|33|djs|http://www.djspinelli.com/misc.html|3|"The types of music we offer:

Dance/House
Mashups/Top 40
Hip Hop/R&B/Reggae/Soca
Classic Soul/Funk/Disco/Electro/Freestyle
Caribbean/Latin/Spanish/Merengue/Salsa/Bachata/Cumbia/Reggaeton
Any other type of music since some of us are Mobile DJs as well!"|Because the page and description he provided is much relevant to what Alice was looking for.|3
90350533|176|djs|http://www.djspinelli.com/misc.html|3|"The types of music we offer:

Dance/House
Mashups/Top 40
Hip Hop/R&B/Reggae/Soca
Classic Soul/Funk/Disco/Electro/Freestyle
Caribbean/Latin/Spanish/Merengue/Salsa/Bachata/Cumbia/Reggaeton
Any other type of music since some of us are Mobile DJs as well!"|The website provides services of hiring DJs.|2
25475121|11|djs|http://www.djspinelli.com/misc.html|3|"The types of music we offer:

Dance/House
Mashups/Top 40
Hip Hop/R&B/Reggae/Soca
Classic Soul/Funk/Disco/Electro/Freestyle
Caribbean/Latin/Spanish/Merengue/Salsa/Bachata/Cumbia/Reggaeton
Any other type of music since some of us are Mobile DJs as well!"|i checked the info|3
65102853|20|djs|http://www.djspinelli.com/misc.html|3|"The types of music we offer:

Dance/House
Mashups/Top 40
Hip Hop/R&B/Reggae/Soca
Classic Soul/Funk/Disco/Electro/Freestyle
Caribbean/Latin/Spanish/Merengue/Salsa/Bachata/Cumbia/Reggaeton
Any other type of music since some of us are Mobile DJs as well!"|Dj hire site, global.|3
93122106|72|wilson antenna|http://www.rightchannelradios.com/trucking-cb-radio-kits-120/|0|"The Global Positioning System (GPS) is a space-based navigation system that provides location and time information in all weather conditions, anywhere on or near the Earth where there is an unobstructed line of sight to four or more GPS satellites.[1] The system provides critical capabilities to military, civil, and commercial users around the world. The United States government created the system, maintains it, and makes it freely accessible to anyone with a GPS receiver.

The US began the GPS project in 1973 to overcome the limitations of previous navigation systems,[2] integrating ideas from several predecessors, including a number of classified engineering design studies from the 1960s. The U.S. Department of Defense (DoD) developed the system, which"|Has listing about Wilson antennas as well. relevant.|3
47302268|63|wilson antenna|http://www.rightchannelradios.com/trucking-cb-radio-kits-120/|0|"The Global Positioning System (GPS) is a space-based navigation system that provides location and time information in all weather conditions, anywhere on or near the Earth where there is an unobstructed line of sight to four or more GPS satellites.[1] The system provides critical capabilities to military, civil, and commercial users around the world. The United States government created the system, maintains it, and makes it freely accessible to anyone with a GPS receiver.

The US began the GPS project in 1973 to overcome the limitations of previous navigation systems,[2] integrating ideas from several predecessors, including a number of classified engineering design studies from the 1960s. The U.S. Department of Defense (DoD) developed the system, which"|I would disagree with this decision as, the information provided is too generically linked with GPS and not the specifics of Alice's request.|0
25475121|25|wilson antenna|http://www.rightchannelradios.com/trucking-cb-radio-kits-120/|0|"The Global Positioning System (GPS) is a space-based navigation system that provides location and time information in all weather conditions, anywhere on or near the Earth where there is an unobstructed line of sight to four or more GPS satellites.[1] The system provides critical capabilities to military, civil, and commercial users around the world. The United States government created the system, maintains it, and makes it freely accessible to anyone with a GPS receiver.

The US began the GPS project in 1973 to overcome the limitations of previous navigation systems,[2] integrating ideas from several predecessors, including a number of classified engineering design studies from the 1960s. The U.S. Department of Defense (DoD) developed the system, which"|i checked the info|0
96255248|44|wilson antenna|http://www.rightchannelradios.com/trucking-cb-radio-kits-120/|0|"The Global Positioning System (GPS) is a space-based navigation system that provides location and time information in all weather conditions, anywhere on or near the Earth where there is an unobstructed line of sight to four or more GPS satellites.[1] The system provides critical capabilities to military, civil, and commercial users around the world. The United States government created the system, maintains it, and makes it freely accessible to anyone with a GPS receiver.

The US began the GPS project in 1973 to overcome the limitations of previous navigation systems,[2] integrating ideas from several predecessors, including a number of classified engineering design studies from the 1960s. The U.S. Department of Defense (DoD) developed the system, which"|The page has to do with satellites. Tom wanted info about an antenna|0
31659778|107|the music man|http://www-vis.lbl.gov/NERSC/Software/netpbm/index.html|2|"The basic idea behind the NetPBM utilities is that you run one of the applications, listed below, and convert from some raster image format, like a JPEG file, and first convert it into a PBM file (PBM stands for ""Portable BitMap""). Then, you can use one of the various filtering operations on the PBM file."|Disagree because the website/link does not satisfy the search query.|0
11866879|66|the music man|http://www-vis.lbl.gov/NERSC/Software/netpbm/index.html|2|"The basic idea behind the NetPBM utilities is that you run one of the applications, listed below, and convert from some raster image format, like a JPEG file, and first convert it into a PBM file (PBM stands for ""Portable BitMap""). Then, you can use one of the various filtering operations on the PBM file."|NetPBM at NERSC information, not Music Man|0
72405377|112|the music man|http://www-vis.lbl.gov/NERSC/Software/netpbm/index.html|2|"The basic idea behind the NetPBM utilities is that you run one of the applications, listed below, and convert from some raster image format, like a JPEG file, and first convert it into a PBM file (PBM stands for ""Portable BitMap""). Then, you can use one of the various filtering operations on the PBM file."|Heck no is Tom's result correct in any way! That has nothing to do with music or a man! That sounds that weird software language that is incredibly niche. How can Ton fail so hard at his job when it is two simple words for the general population.|0
50639189|120|the music man|http://www-vis.lbl.gov/NERSC/Software/netpbm/index.html|2|"The basic idea behind the NetPBM utilities is that you run one of the applications, listed below, and convert from some raster image format, like a JPEG file, and first convert it into a PBM file (PBM stands for ""Portable BitMap""). Then, you can use one of the various filtering operations on the PBM file."|no, Alice is looking for music and lyrics and Toms page has to do with Bitmaps|0
31659778|93|yahoo|http://smallbusiness.yahoo.com/webhosting/|0|The text did not help me with my decision.|The charges for creating website is available so its definitely a web hosting org.|3
93122106|43|yahoo|http://smallbusiness.yahoo.com/webhosting/|0|The text did not help me with my decision.|No info about Yahoo or any of its pages on this website. Just Wb hosting for small businesses.|0
15353531|59|yahoo|http://smallbusiness.yahoo.com/webhosting/|0|The text did not help me with my decision.|Doesn't show the sites hosted by yahoo|0
17413747|158|yahoo|http://smallbusiness.yahoo.com/webhosting/|0|The text did not help me with my decision.|The site does not display different sites hosted by yahoo. It is a web hosting site.|0
31659778|533|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|3|The limbic system can also significantly impact HR related to emotional state. During periods of stress, it is not unusual to identify higher than normal HRs, often accompanied by a surge in the stress hormone cortisol. Individuals experiencing extreme anxiety may manifest panic attacks with symptoms that resemble those of heart attacks. These events are typically transient and treatable. Meditation techniques have been developed to ease anxiety and have been shown to lower HR effectively. Doing simple deep and slow breathing exercises with one’s eyes closed can also significantly reduce this anxiety and HR.[7]|The webpage satisfies the search query.|3
15353531|45|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|3|The limbic system can also significantly impact HR related to emotional state. During periods of stress, it is not unusual to identify higher than normal HRs, often accompanied by a surge in the stress hormone cortisol. Individuals experiencing extreme anxiety may manifest panic attacks with symptoms that resemble those of heart attacks. These events are typically transient and treatable. Meditation techniques have been developed to ease anxiety and have been shown to lower HR effectively. Doing simple deep and slow breathing exercises with one’s eyes closed can also significantly reduce this anxiety and HR.[7]|yes has info on heart rate|3
94826772|249|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|3|The limbic system can also significantly impact HR related to emotional state. During periods of stress, it is not unusual to identify higher than normal HRs, often accompanied by a surge in the stress hormone cortisol. Individuals experiencing extreme anxiety may manifest panic attacks with symptoms that resemble those of heart attacks. These events are typically transient and treatable. Meditation techniques have been developed to ease anxiety and have been shown to lower HR effectively. Doing simple deep and slow breathing exercises with one’s eyes closed can also significantly reduce this anxiety and HR.[7]|The webpage has very relevant information about lowering HR.|3
53575281|55|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|3|The limbic system can also significantly impact HR related to emotional state. During periods of stress, it is not unusual to identify higher than normal HRs, often accompanied by a surge in the stress hormone cortisol. Individuals experiencing extreme anxiety may manifest panic attacks with symptoms that resemble those of heart attacks. These events are typically transient and treatable. Meditation techniques have been developed to ease anxiety and have been shown to lower HR effectively. Doing simple deep and slow breathing exercises with one’s eyes closed can also significantly reduce this anxiety and HR.[7]|It has some information on what could raise the heart rate, so Alice could make herself aware of these risk factors, but it doesn't provide guidance.|2
31659778|44|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|3|"Find the Best Djs in your area

Search for what you need, and where you need it."|Agree because the webpage satisfies the search query.|3
90350533|48|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|3|"Find the Best Djs in your area

Search for what you need, and where you need it."|"The page says ""Find the Best Djs in your area Search for what you need, and where you need it."""|3
94611377|1002|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|3|"Find the Best Djs in your area

Search for what you need, and where you need it."|This website allows you to hire a DJS wherever you are.|3
38265360|37|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|3|"Find the Best Djs in your area

Search for what you need, and where you need it."|The website summary says that it provides a facility to search for DJs, which is what Alice needs.|3
31659778|86|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|3|cant copy from that page|"It has details about the search query but not exactly matching ""what we are looking for"""|2
65102853|86|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|3|cant copy from that page|No information on HOW to lower heart rate, just heart rate monitors and exercise.|1
91403932|79|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|3|cant copy from that page|I think Tom made  good decision the page was correct.|2
41015881|63|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|3|cant copy from that page|He said it was relevant. I agree with him cause I clicked on the link and browsed the article and it contained the information that Alice was looking for when she made the search.|2
31659778|59|arizona game and fish|http://www.azgfd.gov/|3|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|The webpage satisfies the search query.|3
93122106|25|arizona game and fish|http://www.azgfd.gov/|3|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|Perfect website for the query! :)|3
85264153|1810|arizona game and fish|http://www.azgfd.gov/|3|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|Excellent page for query|3
96255248|15|arizona game and fish|http://www.azgfd.gov/|3|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|The page provides info on fishing in Arizona|3
31659778|84|gps|http://en.wikipedia.org/wiki/Global_Positioning_Satellite|2|The navigational signals transmitted by GPS satellites encode a variety of information including satellite positions, the state of the internal clocks, and the health of the network. These signals are transmitted on two separate carrier frequencies that are common to all satellites in the network. Two different encodings are used: a public encoding that enables lower resolution navigation, and an encrypted encoding used by the U.S. military.|Agree because the webpage has details about the search query.|2
15353531|43|gps|http://en.wikipedia.org/wiki/Global_Positioning_Satellite|2|The navigational signals transmitted by GPS satellites encode a variety of information including satellite positions, the state of the internal clocks, and the health of the network. These signals are transmitted on two separate carrier frequencies that are common to all satellites in the network. Two different encodings are used: a public encoding that enables lower resolution navigation, and an encrypted encoding used by the U.S. military.|Has info on GPS|3
11866879|108|gps|http://en.wikipedia.org/wiki/Global_Positioning_Satellite|2|The navigational signals transmitted by GPS satellites encode a variety of information including satellite positions, the state of the internal clocks, and the health of the network. These signals are transmitted on two separate carrier frequencies that are common to all satellites in the network. Two different encodings are used: a public encoding that enables lower resolution navigation, and an encrypted encoding used by the U.S. military.|Information about GPS|2
53575281|35|gps|http://en.wikipedia.org/wiki/Global_Positioning_Satellite|2|The navigational signals transmitted by GPS satellites encode a variety of information including satellite positions, the state of the internal clocks, and the health of the network. These signals are transmitted on two separate carrier frequencies that are common to all satellites in the network. Two different encodings are used: a public encoding that enables lower resolution navigation, and an encrypted encoding used by the U.S. military.|Alice wants to buy one, not find out how they work.|1
31659778|43|rick warren|http://www.bilerico.com/2008/12/melissa_etheridge_rick_warren.php|2|"""rick is not falwell. rick spoke of some ""stupid"" things he's said (his word, not mine), some missquotes that were given, and lots of ammunition from the media. all excellent points. (we're all war-minded right now, you know. it's easy for the media to distract us by throwing us into our own verbal wars here at home.) ) what to do, what to do.... the rest of the public is given an animation of rick warren... and then my wife meets the man behind the projections, the quotes, the ""OTHER SIDE"". and he is warm, caring, effusive, and LOVES gays."""|Agree because the website/link has details about the search query.|2
15353531|61|rick warren|http://www.bilerico.com/2008/12/melissa_etheridge_rick_warren.php|2|"""rick is not falwell. rick spoke of some ""stupid"" things he's said (his word, not mine), some missquotes that were given, and lots of ammunition from the media. all excellent points. (we're all war-minded right now, you know. it's easy for the media to distract us by throwing us into our own verbal wars here at home.) ) what to do, what to do.... the rest of the public is given an animation of rick warren... and then my wife meets the man behind the projections, the quotes, the ""OTHER SIDE"". and he is warm, caring, effusive, and LOVES gays."""|yes info on rick warren is available|3
25475121|16|rick warren|http://www.bilerico.com/2008/12/melissa_etheridge_rick_warren.php|2|"""rick is not falwell. rick spoke of some ""stupid"" things he's said (his word, not mine), some missquotes that were given, and lots of ammunition from the media. all excellent points. (we're all war-minded right now, you know. it's easy for the media to distract us by throwing us into our own verbal wars here at home.) ) what to do, what to do.... the rest of the public is given an animation of rick warren... and then my wife meets the man behind the projections, the quotes, the ""OTHER SIDE"". and he is warm, caring, effusive, and LOVES gays."""|i checked the info|2
65102853|65|rick warren|http://www.bilerico.com/2008/12/melissa_etheridge_rick_warren.php|2|"""rick is not falwell. rick spoke of some ""stupid"" things he's said (his word, not mine), some missquotes that were given, and lots of ammunition from the media. all excellent points. (we're all war-minded right now, you know. it's easy for the media to distract us by throwing us into our own verbal wars here at home.) ) what to do, what to do.... the rest of the public is given an animation of rick warren... and then my wife meets the man behind the projections, the quotes, the ""OTHER SIDE"". and he is warm, caring, effusive, and LOVES gays."""|Just a really short opinion piece. No info on Warren proper.|0
31659778|46|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3|"Advertise Here
Share This Page



0

inShare

Kansas City Southern Industries, Inc. History"|Agree because the webpage satisfies the search query.|3
32374764|232|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3|"Advertise Here
Share This Page



0

inShare

Kansas City Southern Industries, Inc. History"|The webpage contains a lot of information related to Kansas City Southern Railroad, but the quoted matter doesn't provide a glimpse of that.|3
19937580|130|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3|"Advertise Here
Share This Page



0

inShare

Kansas City Southern Industries, Inc. History"|I agree because this website is for Kansas City Southern Industries, which Kansas City Southern Railroad is a subsidiary.|3
85264153|238|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3|"Advertise Here
Share This Page



0

inShare

Kansas City Southern Industries, Inc. History"|Page provides information about the query|3
31659778|66|arizona game and fish|http://www.azgfd.gov/h_f/urban_at_glance.shtml|3|The Arizona Game and Fish Commission specially designates certain municipal lakes as Community Fishing Program waters. This special designation includes rules and regulations that are unique to these waters. The following information highlights what are considered some of the key regulations anglers fishing these waters should be aware of.|Agree because the webpage satisfies the search query.|3
94611377|78|arizona game and fish|http://www.azgfd.gov/h_f/urban_at_glance.shtml|3|The Arizona Game and Fish Commission specially designates certain municipal lakes as Community Fishing Program waters. This special designation includes rules and regulations that are unique to these waters. The following information highlights what are considered some of the key regulations anglers fishing these waters should be aware of.|This is the official page about hunting and fishing in Arizona. Includes permits and regulation information.|3
25475121|24|arizona game and fish|http://www.azgfd.gov/h_f/urban_at_glance.shtml|3|The Arizona Game and Fish Commission specially designates certain municipal lakes as Community Fishing Program waters. This special designation includes rules and regulations that are unique to these waters. The following information highlights what are considered some of the key regulations anglers fishing these waters should be aware of.|i also checked the info|3
65102853|32|arizona game and fish|http://www.azgfd.gov/h_f/urban_at_glance.shtml|3|The Arizona Game and Fish Commission specially designates certain municipal lakes as Community Fishing Program waters. This special designation includes rules and regulations that are unique to these waters. The following information highlights what are considered some of the key regulations anglers fishing these waters should be aware of.|Whole site is relevant.|3
90350533|76|dogs for adoption|http://www.adoptionties.com/dogadoption/|0|The text did not help me with my decision.|Agree as the webpage just contains links.|1
94826772|54|dogs for adoption|http://www.adoptionties.com/dogadoption/|0|The text did not help me with my decision.|Its an irrelevant ad site.|0
19937580|83|dogs for adoption|http://www.adoptionties.com/dogadoption/|0|The text did not help me with my decision.|I agree because my virus software would not allow me to visit this website.|0
37359708|112|dogs for adoption|http://www.adoptionties.com/dogadoption/|0|The text did not help me with my decision.|I agree that it is definitely not relevant but he should have said it was a list of sites.  His quote was not from the web page.|0
93122106|38|gps|http://www.folkd.com/q/gps|2|"Save on Best buy cheap Garmin nuvi 285W/285WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic for sale.
Great deal on 'Garmin nüvi 265W/265WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic' by Garmin | Cheap Electronics Products reviews - Toucht's blog."|Is a listing of GPS trackers. Hence might be relevant. Not directly having much info on the topic|2
90350533|29|gps|http://www.folkd.com/q/gps|2|"Save on Best buy cheap Garmin nuvi 285W/285WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic for sale.
Great deal on 'Garmin nüvi 265W/265WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic' by Garmin | Cheap Electronics Products reviews - Toucht's blog."|The page has information about buying gps only.|1
32374764|140|gps|http://www.folkd.com/q/gps|2|"Save on Best buy cheap Garmin nuvi 285W/285WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic for sale.
Great deal on 'Garmin nüvi 265W/265WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic' by Garmin | Cheap Electronics Products reviews - Toucht's blog."|Landing page is like a marketplace for GPS navigators and provides different deals on GPS navigators and receivers.|1
19937580|73|gps|http://www.folkd.com/q/gps|2|"Save on Best buy cheap Garmin nuvi 285W/285WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic for sale.
Great deal on 'Garmin nüvi 265W/265WT 4.3-Inch Widescreen Bluetooth Portable GPS Navigator with Traffic' by Garmin | Cheap Electronics Products reviews - Toucht's blog."|I agree this website offered no direct comparisons but it offered a lot of info on different GPS units that you can compare yourself.|2
31659778|73|wedding budget calculator|http://weddings.about.com/library/nbudgetworksheet.htm|3|"Begin by deciding on a total budget. If you have no idea where to start, read these helpful articles about how to create a wedding budget and ways to save money. Sit down with your significant other to go over the basics first and create a list of two or three must-haves. Do you absolutely need to book that award-winning caterer? Are you dying to have the day captured by an amazing videographer? Your parents are probably expecting to have ""the talk,"" so bite the bullet and have an open and honest discussion with them."|Agree because the website/link satisfies the search query.|3
95336645|65|wedding budget calculator|http://weddings.about.com/library/nbudgetworksheet.htm|3|"Begin by deciding on a total budget. If you have no idea where to start, read these helpful articles about how to create a wedding budget and ways to save money. Sit down with your significant other to go over the basics first and create a list of two or three must-haves. Do you absolutely need to book that award-winning caterer? Are you dying to have the day captured by an amazing videographer? Your parents are probably expecting to have ""the talk,"" so bite the bullet and have an open and honest discussion with them."|It has all the info related to Marriage Budget.|3
11866879|66|wedding budget calculator|http://weddings.about.com/library/nbudgetworksheet.htm|3|"Begin by deciding on a total budget. If you have no idea where to start, read these helpful articles about how to create a wedding budget and ways to save money. Sit down with your significant other to go over the basics first and create a list of two or three must-haves. Do you absolutely need to book that award-winning caterer? Are you dying to have the day captured by an amazing videographer? Your parents are probably expecting to have ""the talk,"" so bite the bullet and have an open and honest discussion with them."|We can see the different cost of wedding in the web.|3
65102853|38|wedding budget calculator|http://weddings.about.com/library/nbudgetworksheet.htm|3|"Begin by deciding on a total budget. If you have no idea where to start, read these helpful articles about how to create a wedding budget and ways to save money. Sit down with your significant other to go over the basics first and create a list of two or three must-haves. Do you absolutely need to book that award-winning caterer? Are you dying to have the day captured by an amazing videographer? Your parents are probably expecting to have ""the talk,"" so bite the bullet and have an open and honest discussion with them."|Lots of information and resources for budgeting a wedding.|3
31659778|1127|dinosaurs|http://en.wikipedia.org/wiki/Herbivore_dinosaurs|2|This is a list of herbivorous animals. Herbivores are animals that eat plants. Herbivory is a form of consumption in which a heterotrophic organism consumes other organisms, principally autotrophs[1][page needed] such as plants, algae and photosynthesizing bacteria. More generally, organisms that feed on autotrophs in general are known as primary consumers.|The webpage satisfies the search query.|3
94826772|552|dinosaurs|http://en.wikipedia.org/wiki/Herbivore_dinosaurs|2|This is a list of herbivorous animals. Herbivores are animals that eat plants. Herbivory is a form of consumption in which a heterotrophic organism consumes other organisms, principally autotrophs[1][page needed] such as plants, algae and photosynthesizing bacteria. More generally, organisms that feed on autotrophs in general are known as primary consumers.|The page is not about specifically to dinosaurs.|1
10414756|52|dinosaurs|http://en.wikipedia.org/wiki/Herbivore_dinosaurs|2|This is a list of herbivorous animals. Herbivores are animals that eat plants. Herbivory is a form of consumption in which a heterotrophic organism consumes other organisms, principally autotrophs[1][page needed] such as plants, algae and photosynthesizing bacteria. More generally, organisms that feed on autotrophs in general are known as primary consumers.|The link is for a specific kind of dinosaur. The search was more broad than this, but it is still relevant.|2
